Experiment,FormulaNumber,Bound,Tool,Formula,StreamLength,InputType,TimeUnit,TimeElapsed,Memory,TimeStamp
memory,5.0,2048.0,semiring-monitor,x > 0.5 since[2048:2048] x > 0,10000000.0,Decreasing,ms,1591.0,1199296.0,2021-03-08 15:26:17.096035-06:00
memory,7.0,131072.0,semiring-monitor,x > 0.5 since[131072:] x > 0,10000000.0,Decreasing,ms,2187.0,77669616.0,2021-03-08 16:38:53.261151-06:00
memory,4.0,64.0,Reelay,{x > 0.0} since[0:64] {x > 0.5},384.0,Random,ms,21.0,16468744.0,2021-03-08 13:42:18.087574-06:00
memory,0.0,128.0,lattice-monitor,once[0:128] x > 0.5,200000.0,Increasing,ms,155.565977097,149235376.0,2021-03-08 15:17:31.465772-06:00
memory,0.0,256.0,Reelay,once[0:256] {x > 0.5},1536.0,Random,ms,21.0,17390992.0,2021-03-08 16:52:47.770175-06:00
memory,4.0,65536.0,semiring-monitor,x > 0.5 since[0:65536] x > 0,10000000.0,Random,ms,2164.0,13182608.0,2021-03-08 16:36:58.028987-06:00
memory,5.0,131072.0,semiring-monitor,x > 0.5 since[131072:131072] x > 0,10000000.0,Random,ms,1634.0,72420592.0,2021-03-08 18:13:20.212325-06:00
memory,6.0,8192.0,Reelay,{x > 0.0} since[8192:16384] {x > 0.5},49152.0,Decreasing,ms,506823.0,95601056.0,2021-03-08 13:04:47.863507-06:00
memory,3.0,2048.0,Reelay,once[2048:] {x > 0.5},12288.0,Decreasing,ms,94.0,9763816.0,2021-03-08 13:51:15.949641-06:00
memory,6.0,262144.0,lattice-monitor,x > 0 since[262144:524288] x > 0.5,1572864.0,Decreasing,ms,8089.45608139,1516589088.0,2021-03-08 15:06:55.993367-06:00
memory,3.0,64.0,semiring-monitor,once[64:] x > 0.5,10000000.0,Increasing,ms,655.0,61984.0,2021-03-08 13:42:13.556173-06:00
memory,0.0,512.0,lattice-monitor,once[0:512] x > 0.5,200000.0,Increasing,ms,166.132926941,149235376.0,2021-03-08 12:06:37.745681-06:00
memory,2.0,8192.0,semiring-monitor,once[8192:16384] x > 0.5,10000000.0,Decreasing,ms,1096.0,1571776.0,2021-03-08 14:24:42.672339-06:00
memory,0.0,16.0,semiring-monitor,once[0:16] x > 0.5,10000000.0,Increasing,ms,1027.0,67488.0,2021-03-08 16:46:11.943546-06:00
memory,2.0,32768.0,semiring-monitor,once[32768:65536] x > 0.5,10000000.0,Random,ms,1075.0,6093696.0,2021-03-08 18:10:24.412322-06:00
memory,4.0,524288.0,lattice-monitor,x > 0 since[0:524288] x > 0.5,3145728.0,Increasing,ms,7888.54193687,1032006848.0,2021-03-08 18:18:26.355569-06:00
memory,0.0,512.0,Reelay,once[0:512] {x > 0.5},3072.0,Decreasing,ms,1092.0,13528064.0,2021-03-08 13:45:59.270560-06:00
memory,2.0,4096.0,semiring-monitor,once[4096:8192] x > 0.5,10000000.0,Decreasing,ms,1065.0,818144.0,2021-03-08 13:58:18.769561-06:00
memory,5.0,1024.0,semiring-monitor,x > 0.5 since[1024:1024] x > 0,10000000.0,Increasing,ms,1583.0,634048.0,2021-03-08 16:56:54.771022-06:00
memory,0.0,16.0,semiring-monitor,once[0:16] x > 0.5,10000000.0,Increasing,ms,1034.0,67488.0,2021-03-08 13:37:53.132973-06:00
memory,2.0,1024.0,semiring-monitor,once[1024:2048] x > 0.5,10000000.0,Increasing,ms,1035.0,252920.0,2021-03-08 16:56:09.526428-06:00
memory,6.0,128.0,Reelay,{x > 0.0} since[128:256] {x > 0.5},768.0,Decreasing,ms,140.0,13915184.0,2021-03-08 13:44:11.773779-06:00
memory,3.0,65536.0,semiring-monitor,once[65536:] x > 0.5,10000000.0,Random,ms,701.0,63976.0,2021-03-08 18:11:46.576812-06:00
memory,1.0,256.0,Reelay,once[256:256] {x > 0.5},10000.0,Random,ms,1473.0,11312016.0,2021-03-08 19:15:34.085694-06:00
memory,3.0,2048.0,semiring-monitor,once[2048:] x > 0.5,10000000.0,Increasing,ms,661.0,63968.0,2021-03-08 13:51:14.196754-06:00
memory,5.0,8192.0,semiring-monitor,x > 0.5 since[8192:8192] x > 0,10000000.0,Random,ms,1622.0,4590832.0,2021-03-08 14:34:00.603789-06:00
memory,1.0,1024.0,lattice-monitor,once[1024:1024] x > 0.5,200000.0,Increasing,ms,84.2690467834,149235376.0,2021-03-08 12:08:23.777831-06:00
memory,5.0,2048.0,semiring-monitor,x > 0.5 since[2048:2048] x > 0,10000000.0,Increasing,ms,1638.0,1199296.0,2021-03-08 12:12:40.883530-06:00
memory,7.0,256.0,semiring-monitor,x > 0.5 since[256:] x > 0,10000000.0,Random,ms,2370.0,200808.0,2021-03-08 13:45:40.559009-06:00
memory,2.0,1024.0,Reelay,once[1024:2048] {x > 0.5},6144.0,Random,ms,55.0,11363872.0,2021-03-08 13:47:44.111810-06:00
memory,1.0,256.0,semiring-monitor,once[256:256] x > 0.5,10000000.0,Increasing,ms,545.0,60448.0,2021-03-08 16:52:58.502950-06:00
memory,7.0,1024.0,semiring-monitor,x > 0.5 since[1024:] x > 0,10000000.0,Increasing,ms,2254.0,681200.0,2021-03-08 15:23:46.348521-06:00
memory,7.0,4096.0,Reelay,{x > 0.0} since[4096:] {x > 0.5},24576.0,Increasing,ms,118899.0,74513968.0,2021-03-08 15:39:42.392623-06:00
memory,3.0,524288.0,lattice-monitor,once[524288:] x > 0.5,3145728.0,Increasing,ms,4866.79697037,1303715328.0,2021-03-08 18:18:01.944378-06:00
memory,2.0,1024.0,semiring-monitor,once[1024:2048] x > 0.5,10000000.0,Increasing,ms,1031.0,252920.0,2021-03-08 15:22:11.314943-06:00
memory,4.0,65536.0,semiring-monitor,x > 0.5 since[0:65536] x > 0,10000000.0,Increasing,ms,2221.0,13182608.0,2021-03-08 15:02:54.908066-06:00
memory,2.0,8192.0,lattice-monitor,once[8192:16384] x > 0.5,200000.0,Increasing,ms,393.790960312,178535992.0,2021-03-08 17:21:22.049823-06:00
memory,1.0,16.0,Reelay,once[16:16] {x > 0.5},10000.0,Decreasing,ms,168.0,10732216.0,2021-03-08 19:15:03.688440-06:00
memory,0.0,4096.0,Reelay,once[0:4096] {x > 0.5},24576.0,Decreasing,ms,66334.0,25416888.0,2021-03-08 12:14:52.430413-06:00
memory,5.0,1024.0,lattice-monitor,x > 0 since[1024:1024] x > 0.5,200000.0,Random,ms,589.720010757,149235376.0,2021-03-08 12:09:16.365030-06:00
memory,1.0,8192.0,lattice-monitor,once[8192:8192] x > 0.5,200000.0,Increasing,ms,146.974086761,149841584.0,2021-03-08 17:21:14.918158-06:00
memory,6.0,16384.0,semiring-monitor,x > 0.5 since[16384:32768] x > 0,10000000.0,Random,ms,2894.0,13450760.0,2021-03-08 15:00:44.994147-06:00
memory,1.0,16.0,lattice-monitor,once[16:16] x > 0.5,200000.0,Random,ms,69.6091651917,149235376.0,2021-03-08 15:12:16.617884-06:00
memory,1.0,1024.0,lattice-monitor,once[1024:1024] x > 0.5,200000.0,Increasing,ms,84.762096405,149235376.0,2021-03-08 13:47:40.195286-06:00
memory,4.0,32768.0,lattice-monitor,x > 0 since[0:32768] x > 0.5,200000.0,Random,ms,507.508039474,198279232.0,2021-03-08 15:01:36.475629-06:00
memory,3.0,32.0,semiring-monitor,once[32:] x > 0.5,10000000.0,Increasing,ms,652.0,61984.0,2021-03-08 15:14:40.883481-06:00
memory,4.0,512.0,semiring-monitor,x > 0.5 since[0:512] x > 0,10000000.0,Increasing,ms,2146.0,173864.0,2021-03-08 16:54:52.280382-06:00
memory,0.0,128.0,Reelay,once[0:128] {x > 0.5},768.0,Random,ms,16.0,16855976.0,2021-03-08 15:17:29.128229-06:00
memory,1.0,8192.0,semiring-monitor,once[8192:8192] x > 0.5,10000000.0,Increasing,ms,584.0,62032.0,2021-03-08 15:46:46.442134-06:00
memory,2.0,2048.0,Reelay,once[2048:4096] {x > 0.5},12288.0,Increasing,ms,14399.0,19993728.0,2021-03-08 12:10:53.151752-06:00
memory,6.0,4096.0,Reelay,{x > 0.0} since[4096:8192] {x > 0.5},24576.0,Increasing,ms,120145.0,67298376.0,2021-03-08 15:35:30.043312-06:00
memory,1.0,512.0,semiring-monitor,once[512:512] x > 0.5,10000000.0,Increasing,ms,552.0,60448.0,2021-03-08 16:54:23.153631-06:00
memory,5.0,524288.0,semiring-monitor,x > 0.5 since[524288:524288] x > 0,10000000.0,Decreasing,ms,1730.0,289753232.0,2021-03-08 18:19:35.826307-06:00
memory,3.0,16384.0,semiring-monitor,once[16384:] x > 0.5,10000000.0,Random,ms,675.0,63976.0,2021-03-08 16:34:29.865109-06:00
memory,3.0,2048.0,semiring-monitor,once[2048:] x > 0.5,10000000.0,Decreasing,ms,682.0,63944.0,2021-03-08 13:51:16.864734-06:00
memory,1.0,512.0,lattice-monitor,once[512:512] x > 0.5,200000.0,Random,ms,77.574968338,149235376.0,2021-03-08 12:06:44.898167-06:00
memory,3.0,262144.0,semiring-monitor,once[262144:] x > 0.5,10000000.0,Decreasing,ms,693.0,66016.0,2021-03-08 15:05:43.462670-06:00
memory,6.0,2048.0,semiring-monitor,x > 0.5 since[2048:4096] x > 0,10000000.0,Decreasing,ms,2684.0,1752584.0,2021-03-08 15:27:31.600137-06:00
memory,1.0,4096.0,lattice-monitor,once[4096:4096] x > 0.5,200000.0,Decreasing,ms,122.588157654,183567256.0,2021-03-08 13:55:16.771831-06:00
memory,6.0,8192.0,lattice-monitor,x > 0 since[8192:16384] x > 0.5,200000.0,Decreasing,ms,947.621107101,178056720.0,2021-03-08 14:42:45.868594-06:00
memory,5.0,16.0,lattice-monitor,x > 0 since[16:16] x > 0.5,200000.0,Random,ms,484.019041061,149235376.0,2021-03-08 11:59:22.113112-06:00
memory,6.0,1024.0,Reelay,{x > 0.0} since[1024:2048] {x > 0.5},6144.0,Decreasing,ms,7240.0,20898864.0,2021-03-08 16:57:19.070084-06:00
memory,6.0,256.0,semiring-monitor,x > 0.5 since[256:512] x > 0,10000000.0,Random,ms,2655.0,290264.0,2021-03-08 13:45:24.614517-06:00
memory,5.0,65536.0,semiring-monitor,x > 0.5 since[65536:65536] x > 0,10000000.0,Random,ms,1592.0,36244672.0,2021-03-08 16:37:09.244090-06:00
memory,5.0,2048.0,semiring-monitor,x > 0.5 since[2048:2048] x > 0,10000000.0,Increasing,ms,1595.0,1199296.0,2021-03-08 17:00:12.270942-06:00
memory,0.0,4096.0,Reelay,once[0:4096] {x > 0.5},24576.0,Increasing,ms,212.0,16395008.0,2021-03-08 15:28:22.759610-06:00
memory,2.0,256.0,lattice-monitor,once[256:512] x > 0.5,200000.0,Decreasing,ms,214.594841003,149235376.0,2021-03-08 12:05:29.805800-06:00
memory,4.0,8192.0,lattice-monitor,x > 0 since[0:8192] x > 0.5,200000.0,Increasing,ms,446.734189987,176744360.0,2021-03-08 16:03:44.576673-06:00
memory,5.0,256.0,semiring-monitor,x > 0.5 since[256:256] x > 0,10000000.0,Increasing,ms,1559.0,218328.0,2021-03-08 15:19:38.137026-06:00
memory,7.0,512.0,lattice-monitor,x > 0 since[512:] x > 0.5,200000.0,Decreasing,ms,420.041799545,149235376.0,2021-03-08 15:21:40.917011-06:00
memory,1.0,8192.0,lattice-monitor,once[8192:8192] x > 0.5,200000.0,Random,ms,141.607999802,149841584.0,2021-03-08 17:21:13.219692-06:00
memory,6.0,512.0,lattice-monitor,x > 0 since[512:1024] x > 0.5,200000.0,Random,ms,661.180973053,149235376.0,2021-03-08 12:07:33.978485-06:00
memory,7.0,128.0,semiring-monitor,x > 0.5 since[128:] x > 0,10000000.0,Increasing,ms,2173.0,147864.0,2021-03-08 15:18:42.533019-06:00
memory,0.0,32.0,lattice-monitor,once[0:32] x > 0.5,200000.0,Random,ms,158.616065979,149235376.0,2021-03-08 13:39:40.896877-06:00
memory,2.0,128.0,lattice-monitor,once[128:256] x > 0.5,200000.0,Decreasing,ms,194.802045822,149235376.0,2021-03-08 13:43:27.217881-06:00
memory,1.0,8192.0,lattice-monitor,once[8192:8192] x > 0.5,200000.0,Increasing,ms,133.410930634,149841584.0,2021-03-08 14:12:17.131477-06:00
memory,7.0,131072.0,semiring-monitor,x > 0.5 since[131072:] x > 0,10000000.0,Random,ms,2184.0,77669640.0,2021-03-08 15:04:42.090414-06:00
memory,7.0,2048.0,Reelay,{x > 0.0} since[2048:] {x > 0.5},12288.0,Increasing,ms,29225.0,40200088.0,2021-03-08 12:14:07.822805-06:00
memory,2.0,16.0,semiring-monitor,once[16:32] x > 0.5,10000000.0,Random,ms,1047.0,67904.0,2021-03-08 15:12:23.466993-06:00
memory,4.0,512.0,semiring-monitor,x > 0.5 since[0:512] x > 0,10000000.0,Random,ms,2148.0,173864.0,2021-03-08 15:20:49.691618-06:00
memory,0.0,4096.0,lattice-monitor,once[0:4096] x > 0.5,200000.0,Random,ms,214.145898819,167248400.0,2021-03-08 13:53:56.271893-06:00
memory,3.0,2048.0,lattice-monitor,once[2048:] x > 0.5,200000.0,Decreasing,ms,147.158145905,149235376.0,2021-03-08 15:25:36.103197-06:00
memory,5.0,128.0,lattice-monitor,x > 0 since[128:128] x > 0.5,200000.0,Increasing,ms,475.986003876,149235376.0,2021-03-08 15:18:14.961301-06:00
memory,3.0,64.0,lattice-monitor,once[64:] x > 0.5,200000.0,Decreasing,ms,124.854803085,149235376.0,2021-03-08 16:50:32.624547-06:00
memory,0.0,16384.0,semiring-monitor,once[0:16384] x > 0.5,10000000.0,Increasing,ms,1034.0,3079072.0,2021-03-08 16:34:13.225487-06:00
memory,1.0,32.0,lattice-monitor,once[32:32] x > 0.5,200000.0,Increasing,ms,68.2530403137,149235376.0,2021-03-08 13:39:55.760707-06:00
memory,5.0,131072.0,semiring-monitor,x > 0.5 since[131072:131072] x > 0,10000000.0,Random,ms,1588.0,72420592.0,2021-03-08 16:38:21.554122-06:00
memory,5.0,8192.0,Reelay,{x > 0.0} since[8192:8192] {x > 0.5},49152.0,Random,ms,237021.0,54414288.0,2021-03-08 20:15:26.691340-06:00
memory,5.0,16.0,lattice-monitor,x > 0 since[16:16] x > 0.5,200000.0,Increasing,ms,465.959072113,149235376.0,2021-03-08 11:59:25.133860-06:00
memory,5.0,131072.0,lattice-monitor,x > 0 since[131072:131072] x > 0.5,200000.0,Decreasing,ms,769.147157669,529017000.0,2021-03-08 16:38:26.942131-06:00
memory,6.0,512.0,Reelay,{x > 0.0} since[512:1024] {x > 0.5},3072.0,Increasing,ms,1857.0,11881200.0,2021-03-08 15:21:17.373265-06:00
memory,7.0,512.0,semiring-monitor,x > 0.5 since[512:] x > 0,10000000.0,Random,ms,2350.0,364136.0,2021-03-08 15:21:31.911857-06:00
memory,7.0,524288.0,semiring-monitor,x > 0.5 since[524288:] x > 0,10000000.0,Random,ms,2330.0,310751040.0,2021-03-08 18:20:52.929170-06:00
memory,0.0,1024.0,semiring-monitor,once[0:1024] x > 0.5,10000000.0,Decreasing,ms,1077.0,509696.0,2021-03-08 12:08:20.618202-06:00
memory,4.0,16.0,lattice-monitor,x > 0 since[0:16] x > 0.5,200000.0,Increasing,ms,332.10515976,149235376.0,2021-03-08 13:38:34.898282-06:00
memory,4.0,262144.0,semiring-monitor,x > 0.5 since[0:262144] x > 0,10000000.0,Random,ms,2163.0,52504208.0,2021-03-08 15:05:49.056705-06:00
memory,1.0,1024.0,Reelay,once[1024:1024] {x > 0.5},10000.0,Random,ms,5776.0,18868752.0,2021-03-08 19:54:36.804246-06:00
memory,7.0,128.0,lattice-monitor,x > 0 since[128:] x > 0.5,200000.0,Increasing,ms,372.195005417,149235376.0,2021-03-08 15:18:40.729394-06:00
memory,6.0,8192.0,semiring-monitor,x > 0.5 since[8192:16384] x > 0,10000000.0,Decreasing,ms,2729.0,6766136.0,2021-03-08 18:00:12.235433-06:00
memory,5.0,16.0,lattice-monitor,x > 0 since[16:16] x > 0.5,200000.0,Random,ms,480.698823929,149235376.0,2021-03-08 15:13:04.821264-06:00
memory,6.0,8192.0,lattice-monitor,x > 0 since[8192:16384] x > 0.5,200000.0,Random,ms,956.777095795,178056720.0,2021-03-08 12:55:33.375303-06:00
memory,4.0,1024.0,Reelay,{x > 0.0} since[0:1024] {x > 0.5},6144.0,Random,ms,113.0,16375544.0,2021-03-08 12:08:59.425536-06:00
memory,0.0,1024.0,semiring-monitor,once[0:1024] x > 0.5,10000000.0,Random,ms,1047.0,242640.0,2021-03-08 15:21:46.845713-06:00
memory,2.0,1024.0,lattice-monitor,once[1024:2048] x > 0.5,200000.0,Decreasing,ms,238.795995712,162649944.0,2021-03-08 13:47:53.072076-06:00
memory,1.0,1024.0,semiring-monitor,once[1024:1024] x > 0.5,10000000.0,Decreasing,ms,576.0,62080.0,2021-03-08 16:56:00.473503-06:00
memory,4.0,1024.0,semiring-monitor,x > 0.5 since[0:1024] x > 0,10000000.0,Random,ms,2286.0,280208.0,2021-03-08 15:22:36.024656-06:00
memory,6.0,32.0,semiring-monitor,x > 0.5 since[32:64] x > 0,10000000.0,Decreasing,ms,2677.0,109344.0,2021-03-08 13:41:21.705848-06:00
memory,1.0,65536.0,lattice-monitor,once[65536:65536] x > 0.5,200000.0,Random,ms,241.533994675,248275088.0,2021-03-08 16:36:38.430639-06:00
memory,5.0,4096.0,lattice-monitor,x > 0 since[4096:4096] x > 0.5,200000.0,Random,ms,657.793045044,149841584.0,2021-03-08 14:00:49.732523-06:00
memory,1.0,128.0,Reelay,once[128:128] {x > 0.5},10000.0,Increasing,ms,811.0,13349920.0,2021-03-08 18:37:07.085708-06:00
memory,1.0,64.0,lattice-monitor,once[64:64] x > 0.5,200000.0,Random,ms,70.0130462646,149235376.0,2021-03-08 13:41:55.739251-06:00
memory,0.0,128.0,semiring-monitor,once[0:128] x > 0.5,10000000.0,Increasing,ms,1039.0,88096.0,2021-03-08 15:17:32.925768-06:00
memory,4.0,8192.0,Reelay,{x > 0.0} since[0:8192] {x > 0.5},49152.0,Decreasing,ms,291811.0,65249368.0,2021-03-08 16:03:50.833242-06:00
memory,5.0,64.0,lattice-monitor,x > 0 since[64:64] x > 0.5,200000.0,Decreasing,ms,477.670907974,149235376.0,2021-03-08 13:42:36.096269-06:00
memory,3.0,128.0,Reelay,once[128:] {x > 0.5},768.0,Decreasing,ms,16.0,18366864.0,2021-03-08 12:04:15.441646-06:00
memory,7.0,8192.0,semiring-monitor,x > 0.5 since[8192:] x > 0,10000000.0,Random,ms,2224.0,4924696.0,2021-03-08 14:51:10.497436-06:00
memory,6.0,256.0,semiring-monitor,x > 0.5 since[256:512] x > 0,10000000.0,Decreasing,ms,2675.0,290336.0,2021-03-08 15:19:56.152854-06:00
memory,7.0,8192.0,semiring-monitor,x > 0.5 since[8192:] x > 0,10000000.0,Increasing,ms,2322.0,4924656.0,2021-03-08 14:59:48.291355-06:00
memory,0.0,2048.0,semiring-monitor,once[0:2048] x > 0.5,10000000.0,Increasing,ms,1038.0,441248.0,2021-03-08 13:49:36.992047-06:00
memory,4.0,8192.0,semiring-monitor,x > 0.5 since[0:8192] x > 0,10000000.0,Random,ms,2384.0,1713808.0,2021-03-08 17:37:54.682436-06:00
memory,2.0,64.0,semiring-monitor,once[64:128] x > 0.5,10000000.0,Random,ms,1060.0,76736.0,2021-03-08 12:02:39.866565-06:00
memory,6.0,2048.0,lattice-monitor,x > 0 since[2048:4096] x > 0.5,200000.0,Random,ms,770.723819733,139817200.0,2021-03-08 15:26:19.150729-06:00
memory,4.0,256.0,semiring-monitor,x > 0.5 since[0:256] x > 0,10000000.0,Random,ms,2148.0,124688.0,2021-03-08 16:53:20.378436-06:00
memory,6.0,64.0,Reelay,{x > 0.0} since[64:128] {x > 0.5},384.0,Random,ms,23.0,16671096.0,2021-03-08 16:50:58.088114-06:00
memory,7.0,128.0,semiring-monitor,x > 0.5 since[128:] x > 0,10000000.0,Increasing,ms,2242.0,147864.0,2021-03-08 12:05:02.036517-06:00
memory,5.0,65536.0,lattice-monitor,x > 0 since[65536:65536] x > 0.5,200000.0,Decreasing,ms,874.223947525,328944200.0,2021-03-08 18:12:10.057755-06:00
memory,1.0,262144.0,lattice-monitor,once[262144:262144] x > 0.5,1572864.0,Decreasing,ms,1740.17310143,708189384.0,2021-03-08 15:05:12.626639-06:00
memory,5.0,64.0,lattice-monitor,x > 0 since[64:64] x > 0.5,200000.0,Increasing,ms,478.611946106,149235376.0,2021-03-08 15:16:53.873318-06:00
memory,7.0,32768.0,lattice-monitor,x > 0 since[32768:] x > 0.5,200000.0,Decreasing,ms,687.281131744,235987960.0,2021-03-08 16:36:27.538214-06:00
memory,1.0,64.0,Reelay,once[64:64] {x > 0.5},10000.0,Decreasing,ms,441.0,9633272.0,2021-03-08 18:36:59.690401-06:00
memory,3.0,524288.0,lattice-monitor,once[524288:] x > 0.5,3145728.0,Random,ms,3739.98188972,708228208.0,2021-03-08 15:08:43.805286-06:00
memory,5.0,2048.0,lattice-monitor,x > 0 since[2048:2048] x > 0.5,200000.0,Increasing,ms,606.163024902,167137848.0,2021-03-08 13:51:51.700539-06:00
memory,3.0,4096.0,lattice-monitor,once[4096:] x > 0.5,200000.0,Decreasing,ms,171.591997147,162649944.0,2021-03-08 17:08:02.160945-06:00
memory,6.0,512.0,semiring-monitor,x > 0.5 since[512:1024] x > 0,10000000.0,Decreasing,ms,2658.0,499208.0,2021-03-08 15:21:27.026997-06:00
memory,2.0,4096.0,semiring-monitor,once[4096:8192] x > 0.5,10000000.0,Decreasing,ms,1057.0,818144.0,2021-03-08 15:32:44.002255-06:00
memory,4.0,131072.0,semiring-monitor,x > 0.5 since[0:131072] x > 0,10000000.0,Increasing,ms,2275.0,26289808.0,2021-03-08 18:13:12.127799-06:00
memory,3.0,512.0,Reelay,once[512:] {x > 0.5},3072.0,Decreasing,ms,31.0,21206400.0,2021-03-08 15:20:45.994561-06:00
memory,3.0,65536.0,semiring-monitor,once[65536:] x > 0.5,10000000.0,Random,ms,678.0,63976.0,2021-03-08 15:02:45.072174-06:00
memory,7.0,262144.0,lattice-monitor,x > 0 since[262144:] x > 0.5,1572864.0,Increasing,ms,5602.97584534,1006828336.0,2021-03-08 18:16:27.163427-06:00
memory,0.0,16.0,semiring-monitor,once[0:16] x > 0.5,10000000.0,Increasing,ms,1052.0,67488.0,2021-03-08 11:58:27.110967-06:00
memory,6.0,16.0,lattice-monitor,x > 0 since[16:32] x > 0.5,200000.0,Random,ms,568.644046783,149235376.0,2021-03-08 13:38:56.658703-06:00
memory,1.0,32.0,lattice-monitor,once[32:32] x > 0.5,200000.0,Decreasing,ms,68.2008266449,149235376.0,2021-03-08 15:14:15.066289-06:00
memory,4.0,8192.0,lattice-monitor,x > 0 since[0:8192] x > 0.5,200000.0,Decreasing,ms,454.743862152,149841584.0,2021-03-08 12:50:27.427360-06:00
memory,2.0,128.0,Reelay,once[128:256] {x > 0.5},768.0,Random,ms,17.0,16850456.0,2021-03-08 16:51:39.586652-06:00
memory,4.0,64.0,Reelay,{x > 0.0} since[0:64] {x > 0.5},384.0,Decreasing,ms,38.0,16155160.0,2021-03-08 12:03:05.043255-06:00
memory,6.0,8192.0,semiring-monitor,x > 0.5 since[8192:16384] x > 0,10000000.0,Increasing,ms,2806.0,6766040.0,2021-03-08 13:04:43.093302-06:00
memory,3.0,32.0,Reelay,once[32:] {x > 0.5},100000.0,Random,ms,408.0,8665560.0,2021-03-08 13:40:16.691401-06:00
memory,0.0,16384.0,lattice-monitor,once[0:16384] x > 0.5,200000.0,Random,ms,273.787021637,184539496.0,2021-03-08 18:08:58.277592-06:00
memory,4.0,64.0,lattice-monitor,x > 0 since[0:64] x > 0.5,200000.0,Random,ms,340.861082077,149235376.0,2021-03-08 12:02:55.407393-06:00
memory,3.0,262144.0,lattice-monitor,once[262144:] x > 0.5,1572864.0,Decreasing,ms,1787.69516945,436280528.0,2021-03-08 15:05:41.136241-06:00
memory,3.0,8192.0,Reelay,once[8192:] {x > 0.5},49152.0,Increasing,ms,246195.0,99363288.0,2021-03-08 15:59:27.807272-06:00
memory,2.0,32768.0,semiring-monitor,once[32768:65536] x > 0.5,10000000.0,Decreasing,ms,1199.0,6357880.0,2021-03-08 18:10:29.475870-06:00
memory,3.0,524288.0,semiring-monitor,once[524288:] x > 0.5,10000000.0,Decreasing,ms,708.0,66016.0,2021-03-08 16:43:01.847859-06:00
memory,5.0,65536.0,semiring-monitor,x > 0.5 since[65536:65536] x > 0,10000000.0,Increasing,ms,1672.0,36244672.0,2021-03-08 18:12:07.892621-06:00
memory,7.0,8192.0,lattice-monitor,x > 0 since[8192:] x > 0.5,200000.0,Random,ms,576.601028442,184158528.0,2021-03-08 16:25:50.760730-06:00
memory,2.0,131072.0,semiring-monitor,once[131072:262144] x > 0.5,10000000.0,Decreasing,ms,1079.0,25232296.0,2021-03-08 16:38:02.160782-06:00
memory,7.0,256.0,lattice-monitor,x > 0 since[256:] x > 0.5,200000.0,Random,ms,395.586967468,149235376.0,2021-03-08 12:06:20.721854-06:00
memory,4.0,16384.0,semiring-monitor,x > 0.5 since[0:16384] x > 0,10000000.0,Random,ms,2218.0,3352208.0,2021-03-08 15:00:23.044550-06:00
memory,5.0,524288.0,semiring-monitor,x > 0.5 since[524288:524288] x > 0,10000000.0,Random,ms,1600.0,289753232.0,2021-03-08 16:43:49.854716-06:00
memory,2.0,131072.0,semiring-monitor,once[131072:262144] x > 0.5,10000000.0,Increasing,ms,1102.0,25232336.0,2021-03-08 18:12:57.169512-06:00
memory,1.0,32.0,Reelay,once[32:32] {x > 0.5},10000.0,Random,ms,230.0,17573352.0,2021-03-08 18:36:50.191205-06:00
memory,6.0,32.0,semiring-monitor,x > 0.5 since[32:64] x > 0,10000000.0,Increasing,ms,2677.0,109392.0,2021-03-08 12:01:47.654217-06:00
memory,6.0,2048.0,semiring-monitor,x > 0.5 since[2048:4096] x > 0,10000000.0,Decreasing,ms,2750.0,1752584.0,2021-03-08 17:01:31.322300-06:00
