Experiment,FormulaNumber,Bound,Tool,Formula,StreamLength,TimeUnit,TimeElapsed,Memory,TimeStamp,InputType
memory,7.0,128.0,semiring-monitor,x > 0.5 since[128:] x > 0,100000000.0,ms,3343.0,77474.0,2021-03-01 18:07:54.359762-06:00,Random
memory,7.0,65536.0,semiring-monitor,x > 0.5 since[65536:] x > 0,100000000.0,ms,3392.0,1647268.0,2021-03-01 19:20:01.936447-06:00,Random
memory,4.0,262144.0,semiring-monitor,x > 0.5 since[0:262144] x > 0,100000000.0,ms,3255.0,2171567.0,2021-03-01 18:52:12.518102-06:00,Random
memory,4.0,128.0,lattice-monitor,x > 0 since[0:128] x > 0.5,2000000.0,ms,505.170106888,4031570.0,2021-03-01 19:15:42.580827-06:00,Random
memory,6.0,32.0,lattice-monitor,x > 0 since[32:64] x > 0.5,2000000.0,ms,887.689828873,4031570.0,2021-03-01 18:16:39.721745-06:00,Random
memory,1.0,524288.0,lattice-monitor,once[524288:524288] x > 0.5,2000000.0,ms,497.557163239,8617298.0,2021-03-01 19:22:16.584054-06:00,Random
memory,5.0,1024.0,Reelay,{x > 0.0} since[1024:1024] {x > 0.5},100000.0,ms,33537.0,138431.0,2021-03-02 09:31:01.789325-06:00,Random
memory,1.0,8192.0,semiring-monitor,once[8192:8192] x > 0.5,100000000.0,ms,681.0,74357.0,2021-03-01 18:58:46.357813-06:00,Random
memory,2.0,131072.0,Reelay,once[131072:262144] {x > 0.5},786432.0,ms,1276.0,138401.0,2021-03-01 19:29:57.455725-06:00,Random
memory,7.0,256.0,lattice-monitor,x > 0 since[256:] x > 0.5,2000000.0,ms,617.131948471,4031570.0,2021-03-01 19:35:50.785018-06:00,Random
memory,5.0,32.0,semiring-monitor,x > 0.5 since[32:32] x > 0,100000000.0,ms,2261.0,75153.0,2021-03-01 18:26:19.227488-06:00,Random
memory,0.0,2048.0,semiring-monitor,once[0:2048] x > 0.5,100000000.0,ms,1316.0,90751.0,2021-03-01 19:07:34.935464-06:00,Random
memory,2.0,64.0,lattice-monitor,once[64:128] x > 0.5,2000000.0,ms,306.25295639,4031570.0,2021-03-01 19:34:42.567492-06:00,Random
memory,4.0,65536.0,lattice-monitor,x > 0 since[0:65536] x > 0.5,2000000.0,ms,805.101156235,5612690.0,2021-03-01 18:40:49.329747-06:00,Random
memory,5.0,128.0,lattice-monitor,x > 0 since[128:128] x > 0.5,2000000.0,ms,792.547941208,4031570.0,2021-03-01 19:06:03.227648-06:00,Random
memory,4.0,65536.0,semiring-monitor,x > 0.5 since[0:65536] x > 0,100000000.0,ms,3250.0,598702.0,2021-03-01 19:39:14.744657-06:00,Random
memory,3.0,32768.0,semiring-monitor,once[32768:] x > 0.5,100000000.0,ms,892.0,74358.0,2021-03-01 19:28:59.572061-06:00,Random
memory,0.0,32768.0,semiring-monitor,once[0:32768] x > 0.5,100000000.0,ms,1333.0,336512.0,2021-03-01 19:38:37.181176-06:00,Random
memory,1.0,128.0,Reelay,once[128:128] {x > 0.5},100000.0,ms,3864.0,138401.0,2021-03-02 09:28:47.354108-06:00,Random
memory,6.0,512.0,semiring-monitor,x > 0.5 since[512:1024] x > 0,100000000.0,ms,3914.0,90802.0,2021-03-01 19:06:59.221140-06:00,Random
memory,1.0,32.0,Reelay,once[32:32] {x > 0.5},100000.0,ms,958.0,138577.0,2021-03-02 09:46:40.371333-06:00,Random
memory,6.0,16384.0,lattice-monitor,x > 0 since[16384:32768] x > 0.5,2000000.0,ms,1520.08008957,5612690.0,2021-03-01 19:09:11.068993-06:00,Random
memory,3.0,262144.0,Reelay,once[262144:] {x > 0.5},1572864.0,ms,1179.0,138401.0,2021-03-01 18:22:48.341595-06:00,Random
memory,0.0,131072.0,Reelay,once[0:131072] {x > 0.5},786432.0,ms,1164.0,138353.0,2021-03-01 19:29:51.840686-06:00,Random
memory,6.0,4096.0,Reelay,{x > 0.0} since[4096:8192] {x > 0.5},100000.0,ms,549.0,138359.0,2021-03-01 18:48:50.217247-06:00,Random
memory,6.0,65536.0,semiring-monitor,x > 0.5 since[65536:131072] x > 0,100000000.0,ms,3974.0,2171572.0,2021-03-01 18:41:01.140009-06:00,Random
memory,1.0,256.0,lattice-monitor,once[256:256] x > 0.5,2000000.0,ms,105.288028717,4031570.0,2021-03-01 19:25:48.792588-06:00,Random
memory,2.0,65536.0,lattice-monitor,once[65536:131072] x > 0.5,2000000.0,ms,784.62600708,7578898.0,2021-03-01 18:31:01.088689-06:00,Random
memory,7.0,4096.0,Reelay,{x > 0.0} since[4096:] {x > 0.5},100000.0,ms,462.0,138383.0,2021-03-01 18:58:39.576957-06:00,Random
memory,4.0,512.0,semiring-monitor,x > 0.5 since[0:512] x > 0,100000000.0,ms,3241.0,78508.0,2021-03-01 19:36:03.781731-06:00,Random
memory,6.0,262144.0,lattice-monitor,x > 0 since[262144:524288] x > 0.5,2000000.0,ms,1980.43179512,8617298.0,2021-03-01 19:02:03.519812-06:00,Random
memory,3.0,16.0,lattice-monitor,once[16:] x > 0.5,2000000.0,ms,178.61700058,4031570.0,2021-03-01 18:35:30.482817-06:00,Random
memory,6.0,32.0,semiring-monitor,x > 0.5 since[32:64] x > 0,100000000.0,ms,4042.0,75441.0,2021-03-01 18:16:41.650005-06:00,Random
memory,7.0,262144.0,lattice-monitor,x > 0 since[262144:] x > 0.5,2000000.0,ms,1346.66800499,8617298.0,2021-03-01 19:12:06.875407-06:00,Random
memory,1.0,1024.0,Reelay,once[1024:1024] {x > 0.5},100000.0,ms,32123.0,138353.0,2021-03-02 09:12:06.652272-06:00,Random
memory,4.0,64.0,semiring-monitor,x > 0.5 since[0:64] x > 0,100000000.0,ms,3257.0,74923.0,2021-03-01 18:16:58.469711-06:00,Random
memory,6.0,262144.0,semiring-monitor,x > 0.5 since[262144:524288] x > 0,100000000.0,ms,3981.0,8463029.0,2021-03-01 18:42:52.336506-06:00,Random
memory,4.0,32.0,lattice-monitor,x > 0 since[0:32] x > 0.5,2000000.0,ms,500.457048416,4031570.0,2021-03-01 18:45:40.851040-06:00,Random
memory,6.0,8192.0,Reelay,{x > 0.0} since[8192:16384] {x > 0.5},100000.0,ms,552.0,138359.0,2021-03-01 18:10:25.068599-06:00,Random
memory,4.0,512.0,lattice-monitor,x > 0 since[0:512] x > 0.5,2000000.0,ms,528.778076172,4031570.0,2021-03-01 18:27:54.864467-06:00,Random
memory,1.0,64.0,Reelay,once[64:64] {x > 0.5},100000.0,ms,1968.0,138353.0,2021-03-02 09:37:39.479513-06:00,Random
memory,3.0,16384.0,lattice-monitor,once[16384:] x > 0.5,2000000.0,ms,292.348861694,5563538.0,2021-03-01 18:39:50.371214-06:00,Random
memory,5.0,512.0,semiring-monitor,x > 0.5 since[512:512] x > 0,100000000.0,ms,2231.0,86674.0,2021-03-01 19:26:24.382936-06:00,Random
memory,5.0,256.0,lattice-monitor,x > 0 since[256:256] x > 0.5,2000000.0,ms,812.273025513,4031570.0,2021-03-01 18:47:01.291734-06:00,Random
memory,4.0,4096.0,Reelay,{x > 0.0} since[0:4096] {x > 0.5},100000.0,ms,443.0,138431.0,2021-03-01 18:58:24.546085-06:00,Random
memory,0.0,524288.0,lattice-monitor,once[0:524288] x > 0.5,2000000.0,ms,635.334968567,6786290.0,2021-03-01 18:43:12.380054-06:00,Random
memory,5.0,2048.0,lattice-monitor,x > 0 since[2048:2048] x > 0.5,2000000.0,ms,993.04485321,4555858.0,2021-03-01 18:28:51.502083-06:00,Random
memory,5.0,1024.0,Reelay,{x > 0.0} since[1024:1024] {x > 0.5},100000.0,ms,32961.0,138383.0,2021-03-02 09:21:58.221805-06:00,Random
memory,1.0,1024.0,semiring-monitor,once[1024:1024] x > 0.5,100000000.0,ms,687.0,74357.0,2021-03-01 18:47:43.280898-06:00,Random
memory,4.0,128.0,semiring-monitor,x > 0.5 since[0:128] x > 0,100000000.0,ms,3262.0,75436.0,2021-03-01 19:25:29.334294-06:00,Random
memory,2.0,4096.0,Reelay,once[4096:8192] {x > 0.5},100000.0,ms,155.0,138353.0,2021-03-01 18:19:27.748651-06:00,Random
memory,7.0,8192.0,semiring-monitor,x > 0.5 since[8192:] x > 0,100000000.0,ms,3388.0,271011.0,2021-03-01 18:39:41.099391-06:00,Random
memory,5.0,1024.0,lattice-monitor,x > 0 since[1024:1024] x > 0.5,2000000.0,ms,936.673879623,4555858.0,2021-03-01 19:36:32.827322-06:00,Random
memory,0.0,256.0,semiring-monitor,once[0:256] x > 0.5,100000000.0,ms,1311.0,76414.0,2021-03-01 18:46:50.684667-06:00,Random
memory,1.0,2048.0,semiring-monitor,once[2048:2048] x > 0.5,100000000.0,ms,681.0,74357.0,2021-03-01 19:17:20.615137-06:00,Random
memory,0.0,64.0,Reelay,once[0:64] {x > 0.5},100000.0,ms,152.0,138353.0,2021-03-01 19:05:26.968215-06:00,Random
memory,1.0,4096.0,Reelay,once[4096:4096] {x > 0.5},16384.0,ms,20482.0,138401.0,2021-03-02 09:41:07.828224-06:00,Random
memory,4.0,2048.0,lattice-monitor,x > 0 since[0:2048] x > 0.5,2000000.0,ms,591.599941254,4031570.0,2021-03-01 19:17:25.113650-06:00,Random
memory,1.0,16.0,semiring-monitor,once[16:16] x > 0.5,100000000.0,ms,678.0,74355.0,2021-03-01 19:04:38.330762-06:00,Random
memory,2.0,1024.0,Reelay,once[1024:2048] {x > 0.5},100000.0,ms,168.0,138353.0,2021-03-01 19:36:24.825359-06:00,Random
memory,7.0,131072.0,lattice-monitor,x > 0 since[131072:] x > 0.5,2000000.0,ms,1277.34494209,8617298.0,2021-03-01 18:32:05.935355-06:00,Random
memory,7.0,32.0,semiring-monitor,x > 0.5 since[32:] x > 0,100000000.0,ms,3357.0,75169.0,2021-03-01 19:24:52.876725-06:00,Random
memory,7.0,524288.0,lattice-monitor,x > 0 since[524288:] x > 0.5,2000000.0,ms,1271.57998085,8617298.0,2021-03-01 19:04:09.462705-06:00,Random
memory,3.0,64.0,semiring-monitor,once[64:] x > 0.5,100000000.0,ms,898.0,74355.0,2021-03-01 19:15:16.265510-06:00,Random
memory,3.0,131072.0,semiring-monitor,once[131072:] x > 0.5,100000000.0,ms,896.0,74359.0,2021-03-01 18:21:55.907935-06:00,Random
memory,3.0,256.0,lattice-monitor,once[256:] x > 0.5,2000000.0,ms,181.54501915,4031570.0,2021-03-01 18:17:45.922504-06:00,Random
memory,1.0,16.0,lattice-monitor,once[16:16] x > 0.5,2000000.0,ms,92.2992229462,4031570.0,2021-03-01 18:06:18.746475-06:00,Random
memory,4.0,131072.0,semiring-monitor,x > 0.5 since[0:131072] x > 0,100000000.0,ms,3254.0,1122991.0,2021-03-01 19:20:24.291561-06:00,Random
memory,6.0,2048.0,semiring-monitor,x > 0.5 since[2048:4096] x > 0,100000000.0,ms,3959.0,139955.0,2021-03-01 19:27:21.154207-06:00,Random
memory,0.0,524288.0,lattice-monitor,once[0:524288] x > 0.5,2000000.0,ms,631.43491745,8617298.0,2021-03-01 19:31:52.768790-06:00,Random
memory,6.0,262144.0,semiring-monitor,x > 0.5 since[262144:524288] x > 0,100000000.0,ms,4010.0,8463029.0,2021-03-01 18:33:08.465063-06:00,Random
memory,2.0,4096.0,lattice-monitor,once[4096:8192] x > 0.5,2000000.0,ms,502.527952194,5055634.0,2021-03-01 18:58:20.029566-06:00,Random
memory,0.0,128.0,lattice-monitor,once[0:128] x > 0.5,2000000.0,ms,246.659994125,4031570.0,2021-03-01 18:07:32.460351-06:00,Random
memory,4.0,32768.0,lattice-monitor,x > 0 since[0:32768] x > 0.5,2000000.0,ms,777.184009552,5100658.0,2021-03-01 19:29:00.543492-06:00,Random
memory,0.0,524288.0,Reelay,once[0:524288] {x > 0.5},3145728.0,ms,4807.0,138329.0,2021-03-01 18:43:13.118151-06:00,Random
memory,3.0,16384.0,Reelay,once[16384:] {x > 0.5},100000.0,ms,75.0,138329.0,2021-03-01 18:39:50.713922-06:00,Random
memory,3.0,512.0,lattice-monitor,once[512:] x > 0.5,2000000.0,ms,193.610906601,4031570.0,2021-03-01 18:57:03.986544-06:00,Random
memory,1.0,128.0,lattice-monitor,once[128:128] x > 0.5,2000000.0,ms,116.283893585,4031570.0,2021-03-01 18:46:26.803512-06:00,Random
memory,6.0,524288.0,semiring-monitor,x > 0.5 since[524288:1048576] x > 0,100000000.0,ms,4029.0,16851637.0,2021-03-01 18:54:21.717552-06:00,Random
memory,0.0,8192.0,lattice-monitor,once[0:8192] x > 0.5,2000000.0,ms,364.738941193,4559986.0,2021-03-01 19:18:11.572326-06:00,Random
memory,0.0,512.0,semiring-monitor,once[0:512] x > 0.5,100000000.0,ms,1307.0,78462.0,2021-03-01 19:06:43.210166-06:00,Random
memory,3.0,128.0,semiring-monitor,once[128:] x > 0.5,100000000.0,ms,896.0,74356.0,2021-03-01 19:35:10.407867-06:00,Random
memory,3.0,128.0,Reelay,once[128:] {x > 0.5},100000.0,ms,61.0,138577.0,2021-03-01 18:17:20.969367-06:00,Random
memory,1.0,32.0,Reelay,once[32:32] {x > 0.5},100000.0,ms,992.0,138577.0,2021-03-02 09:19:31.038241-06:00,Random
memory,4.0,1024.0,lattice-monitor,x > 0 since[0:1024] x > 0.5,2000000.0,ms,553.050994873,4031570.0,2021-03-01 18:28:20.676853-06:00,Random
memory,1.0,131072.0,semiring-monitor,once[131072:131072] x > 0.5,100000000.0,ms,682.0,74359.0,2021-03-01 19:39:39.034638-06:00,Random
memory,3.0,1024.0,Reelay,once[1024:] {x > 0.5},100000.0,ms,144.0,138401.0,2021-03-01 19:07:13.603954-06:00,Random
memory,3.0,524288.0,semiring-monitor,once[524288:] x > 0.5,100000000.0,ms,894.0,74359.0,2021-03-01 18:33:54.332958-06:00,Random
memory,0.0,2048.0,semiring-monitor,once[0:2048] x > 0.5,100000000.0,ms,1305.0,90751.0,2021-03-01 18:18:58.460357-06:00,Random
memory,7.0,524288.0,lattice-monitor,x > 0 since[524288:] x > 0.5,2000000.0,ms,1270.41602135,8617298.0,2021-03-01 19:23:39.163216-06:00,Random
memory,1.0,524288.0,lattice-monitor,once[524288:524288] x > 0.5,2000000.0,ms,486.317873001,8617298.0,2021-03-01 18:43:21.934717-06:00,Random
memory,0.0,2048.0,lattice-monitor,once[0:2048] x > 0.5,2000000.0,ms,301.578998566,4555858.0,2021-03-01 19:27:03.849689-06:00,Random
memory,5.0,2048.0,semiring-monitor,x > 0.5 since[2048:2048] x > 0,100000000.0,ms,2229.0,123539.0,2021-03-01 19:37:00.061900-06:00,Random
memory,3.0,131072.0,semiring-monitor,once[131072:] x > 0.5,100000000.0,ms,891.0,74359.0,2021-03-01 19:20:16.880275-06:00,Random
memory,4.0,32.0,lattice-monitor,x > 0 since[0:32] x > 0.5,2000000.0,ms,501.129865646,4031570.0,2021-03-01 19:05:08.006645-06:00,Random
memory,6.0,131072.0,Reelay,{x > 0.0} since[131072:262144] {x > 0.5},786432.0,ms,4383.0,137463.0,2021-03-01 18:12:29.778453-06:00,Random
memory,4.0,512.0,Reelay,{x > 0.0} since[0:512] {x > 0.5},100000.0,ms,476.0,138431.0,2021-03-01 18:57:06.034878-06:00,Random
memory,7.0,32.0,lattice-monitor,x > 0 since[32:] x > 0.5,2000000.0,ms,561.777114868,4031570.0,2021-03-01 18:07:02.572030-06:00,Random
memory,0.0,512.0,Reelay,once[0:512] {x > 0.5},100000.0,ms,157.0,138401.0,2021-03-01 19:16:26.985703-06:00,Random
memory,3.0,65536.0,Reelay,once[65536:] {x > 0.5},100000.0,ms,156.0,138401.0,2021-03-01 19:19:42.518110-06:00,Random
memory,5.0,256.0,lattice-monitor,x > 0 since[256:256] x > 0.5,2000000.0,ms,813.575983047,4031570.0,2021-03-01 19:06:28.455664-06:00,Random
memory,4.0,16384.0,lattice-monitor,x > 0 since[0:16384] x > 0.5,2000000.0,ms,746.118068695,4572242.0,2021-03-01 18:49:35.350561-06:00,Random
memory,1.0,16.0,lattice-monitor,once[16:16] x > 0.5,2000000.0,ms,93.5280323029,4031570.0,2021-03-01 19:04:38.189168-06:00,Random
memory,0.0,128.0,semiring-monitor,once[0:128] x > 0.5,100000000.0,ms,1313.0,75390.0,2021-03-01 18:17:16.379802-06:00,Random
memory,4.0,32768.0,semiring-monitor,x > 0.5 since[0:32768] x > 0,100000000.0,ms,3245.0,336558.0,2021-03-01 19:38:45.654753-06:00,Random
memory,2.0,1024.0,semiring-monitor,once[1024:2048] x > 0.5,100000000.0,ms,1299.0,82557.0,2021-03-01 19:36:25.230230-06:00,Random
memory,4.0,65536.0,semiring-monitor,x > 0.5 since[0:65536] x > 0,100000000.0,ms,3273.0,598702.0,2021-03-01 19:10:01.550515-06:00,Random
memory,6.0,524288.0,semiring-monitor,x > 0.5 since[524288:1048576] x > 0,100000000.0,ms,4024.0,16851621.0,2021-03-01 18:25:11.319459-06:00,Random
memory,0.0,65536.0,semiring-monitor,once[0:65536] x > 0.5,100000000.0,ms,1340.0,598656.0,2021-03-01 19:29:22.581019-06:00,Random
memory,4.0,8192.0,lattice-monitor,x > 0 since[0:8192] x > 0.5,2000000.0,ms,672.53613472,4572242.0,2021-03-01 18:10:15.118696-06:00,Random
memory,7.0,4096.0,lattice-monitor,x > 0 since[4096:] x > 0.5,2000000.0,ms,883.352994919,5067890.0,2021-03-01 18:39:11.894563-06:00,Random
memory,7.0,1024.0,lattice-monitor,x > 0 since[1024:] x > 0.5,2000000.0,ms,736.428022385,4031570.0,2021-03-01 19:36:42.293362-06:00,Random
memory,6.0,16.0,lattice-monitor,x > 0 since[16:32] x > 0.5,2000000.0,ms,907.66787529,4031570.0,2021-03-01 18:55:06.910134-06:00,Random
memory,5.0,128.0,Reelay,{x > 0.0} since[128:128] {x > 0.5},100000.0,ms,4184.0,138431.0,2021-03-02 08:52:57.038222-06:00,Random
memory,4.0,256.0,lattice-monitor,x > 0 since[0:256] x > 0.5,2000000.0,ms,513.292074203,4031570.0,2021-03-01 19:06:23.730236-06:00,Random
memory,2.0,8192.0,Reelay,once[8192:16384] {x > 0.5},100000.0,ms,159.0,138577.0,2021-03-01 19:28:01.122572-06:00,Random
memory,0.0,256.0,semiring-monitor,once[0:256] x > 0.5,100000000.0,ms,1317.0,76414.0,2021-03-01 18:07:58.441612-06:00,Random
memory,4.0,65536.0,Reelay,{x > 0.0} since[0:65536] {x > 0.5},100000.0,ms,439.0,137463.0,2021-03-01 18:21:23.964113-06:00,Random
memory,3.0,128.0,semiring-monitor,once[128:] x > 0.5,100000000.0,ms,887.0,74356.0,2021-03-01 18:56:13.652651-06:00,Random
memory,3.0,8192.0,lattice-monitor,once[8192:] x > 0.5,2000000.0,ms,269.520998001,4555858.0,2021-03-01 18:29:38.933493-06:00,Random
memory,5.0,262144.0,semiring-monitor,x > 0.5 since[262144:262144] x > 0,100000000.0,ms,2287.0,6365845.0,2021-03-01 19:11:44.816315-06:00,Random
memory,7.0,4096.0,lattice-monitor,x > 0 since[4096:] x > 0.5,2000000.0,ms,854.837179184,5067890.0,2021-03-01 19:27:52.033544-06:00,Random
memory,0.0,32.0,Reelay,once[0:32] {x > 0.5},100000.0,ms,168.0,138353.0,2021-03-01 19:05:01.703219-06:00,Random
memory,0.0,32768.0,lattice-monitor,once[0:32768] x > 0.5,2000000.0,ms,452.514886856,5612690.0,2021-03-01 18:49:55.925037-06:00,Random
memory,5.0,131072.0,lattice-monitor,x > 0 since[131072:131072] x > 0.5,2000000.0,ms,1480.19194603,8617298.0,2021-03-01 19:20:27.617858-06:00,Random
memory,0.0,262144.0,semiring-monitor,once[0:262144] x > 0.5,100000000.0,ms,1341.0,2171521.0,2021-03-01 18:32:20.680269-06:00,Random
memory,5.0,65536.0,semiring-monitor,x > 0.5 since[65536:65536] x > 0,100000000.0,ms,2275.0,1647252.0,2021-03-01 19:29:36.142286-06:00,Random
memory,6.0,65536.0,lattice-monitor,x > 0 since[65536:131072] x > 0.5,2000000.0,ms,1810.65392494,8881490.0,2021-03-01 18:31:14.358010-06:00,Random
memory,7.0,32.0,lattice-monitor,x > 0 since[32:] x > 0.5,2000000.0,ms,579.17714119,4555858.0,2021-03-01 18:16:45.766804-06:00,Random
memory,5.0,1024.0,lattice-monitor,x > 0 since[1024:1024] x > 0.5,2000000.0,ms,926.748991013,4031570.0,2021-03-01 18:38:09.116848-06:00,Random
memory,7.0,131072.0,lattice-monitor,x > 0 since[131072:] x > 0.5,2000000.0,ms,1275.76398849,7920946.0,2021-03-01 18:12:40.709147-06:00,Random
memory,0.0,32768.0,Reelay,once[0:32768] {x > 0.5},100000.0,ms,149.0,138329.0,2021-03-01 18:11:03.881267-06:00,Random
memory,6.0,2048.0,semiring-monitor,x > 0.5 since[2048:4096] x > 0,100000000.0,ms,3933.0,139955.0,2021-03-01 18:38:40.961857-06:00,Random
memory,4.0,512.0,lattice-monitor,x > 0 since[0:512] x > 0.5,2000000.0,ms,520.28799057,4031570.0,2021-03-01 18:37:38.478314-06:00,Random
memory,1.0,32768.0,semiring-monitor,once[32768:32768] x > 0.5,100000000.0,ms,700.0,74358.0,2021-03-01 19:28:55.528408-06:00,Random
memory,4.0,1024.0,Reelay,{x > 0.0} since[0:1024] {x > 0.5},100000.0,ms,461.0,137463.0,2021-03-01 18:28:21.280213-06:00,Random
memory,3.0,128.0,lattice-monitor,once[128:] x > 0.5,2000000.0,ms,179.045200348,4031570.0,2021-03-01 18:36:46.208120-06:00,Random
memory,4.0,65536.0,semiring-monitor,x > 0.5 since[0:65536] x > 0,100000000.0,ms,3256.0,598702.0,2021-03-01 19:19:45.594445-06:00,Random
memory,0.0,131072.0,lattice-monitor,once[0:131072] x > 0.5,2000000.0,ms,621.744155884,7578898.0,2021-03-01 18:50:54.025675-06:00,Random
memory,3.0,16.0,semiring-monitor,once[16:] x > 0.5,100000000.0,ms,890.0,74355.0,2021-03-01 19:33:54.877368-06:00,Random
memory,7.0,131072.0,lattice-monitor,x > 0 since[131072:] x > 0.5,2000000.0,ms,1269.65785027,8617298.0,2021-03-01 19:40:13.351877-06:00,Random
memory,3.0,65536.0,Reelay,once[65536:] {x > 0.5},100000.0,ms,121.0,138329.0,2021-03-01 18:21:21.779319-06:00,Random
memory,3.0,32.0,Reelay,once[32:] {x > 0.5},100000.0,ms,62.0,138793.0,2021-03-01 18:16:30.624804-06:00,Random
memory,5.0,131072.0,semiring-monitor,x > 0.5 since[131072:131072] x > 0,100000000.0,ms,2284.0,3220117.0,2021-03-01 19:20:29.166959-06:00,Random
memory,2.0,8192.0,Reelay,once[8192:16384] {x > 0.5},100000.0,ms,168.0,138401.0,2021-03-01 18:39:20.961441-06:00,Random
memory,6.0,32768.0,Reelay,{x > 0.0} since[32768:65536] {x > 0.5},100000.0,ms,584.0,138383.0,2021-03-01 19:29:11.009710-06:00,Random
memory,1.0,512.0,lattice-monitor,once[512:512] x > 0.5,2000000.0,ms,120.82195282,4031570.0,2021-03-01 18:27:50.313129-06:00,Random
memory,4.0,65536.0,semiring-monitor,x > 0.5 since[0:65536] x > 0,100000000.0,ms,3230.0,598702.0,2021-03-01 18:40:51.047342-06:00,Random
memory,6.0,128.0,semiring-monitor,x > 0.5 since[128:256] x > 0,100000000.0,ms,3899.0,78514.0,2021-03-01 19:06:08.352144-06:00,Random
memory,5.0,128.0,semiring-monitor,x > 0.5 since[128:128] x > 0,100000000.0,ms,2236.0,77458.0,2021-03-01 18:17:27.747830-06:00,Random
memory,2.0,2048.0,Reelay,once[2048:4096] {x > 0.5},100000.0,ms,180.0,138353.0,2021-03-01 18:19:01.262593-06:00,Random
memory,1.0,64.0,lattice-monitor,once[64:64] x > 0.5,2000000.0,ms,94.5611000061,4031570.0,2021-03-01 19:34:41.660097-06:00,Random
memory,3.0,256.0,Reelay,once[256:] {x > 0.5},100000.0,ms,59.0,138353.0,2021-03-01 19:16:06.587290-06:00,Random
memory,7.0,32768.0,Reelay,{x > 0.0} since[32768:] {x > 0.5},100000.0,ms,463.0,138431.0,2021-03-01 18:11:27.698861-06:00,Random
memory,3.0,2048.0,lattice-monitor,once[2048:] x > 0.5,2000000.0,ms,222.337961197,4031570.0,2021-03-01 19:27:09.147713-06:00,Random
memory,1.0,262144.0,lattice-monitor,once[262144:262144] x > 0.5,2000000.0,ms,511.0039711,8617298.0,2021-03-01 19:01:33.197749-06:00,Random
memory,0.0,131072.0,lattice-monitor,once[0:131072] x > 0.5,2000000.0,ms,610.431909561,7578898.0,2021-03-01 18:21:44.505493-06:00,Random
memory,3.0,65536.0,semiring-monitor,once[65536:] x > 0.5,100000000.0,ms,889.0,74358.0,2021-03-01 19:09:58.853975-06:00,Random
memory,5.0,2048.0,Reelay,{x > 0.0} since[2048:2048] {x > 0.5},8192.0,ms,4913.0,138431.0,2021-03-02 09:22:55.885998-06:00,Random
memory,0.0,32768.0,semiring-monitor,once[0:32768] x > 0.5,100000000.0,ms,1331.0,336512.0,2021-03-01 18:30:29.700348-06:00,Random
memory,3.0,256.0,Reelay,once[256:] {x > 0.5},100000.0,ms,60.0,138353.0,2021-03-01 19:35:35.573072-06:00,Random
memory,2.0,8192.0,Reelay,once[8192:16384] {x > 0.5},100000.0,ms,172.0,138353.0,2021-03-01 19:37:44.692616-06:00,Random
memory,3.0,16384.0,Reelay,once[16384:] {x > 0.5},100000.0,ms,84.0,138353.0,2021-03-01 18:30:07.012929-06:00,Random
memory,0.0,32768.0,lattice-monitor,once[0:32768] x > 0.5,2000000.0,ms,459.400177002,5612690.0,2021-03-01 19:19:06.989149-06:00,Random
memory,5.0,512.0,lattice-monitor,x > 0 since[512:512] x > 0.5,2000000.0,ms,861.502885818,4031570.0,2021-03-01 19:16:38.079418-06:00,Random
memory,4.0,1024.0,lattice-monitor,x > 0 since[0:1024] x > 0.5,2000000.0,ms,571.485042572,4031570.0,2021-03-01 19:26:44.489536-06:00,Random
memory,6.0,65536.0,Reelay,{x > 0.0} since[65536:131072] {x > 0.5},100000.0,ms,618.0,137591.0,2021-03-01 19:00:26.951496-06:00,Random
